apotelesmata 
 26.816679 , 24.094677 , 16.889915 
 17.296549 , 23.194401 , 29.056740 
 16.928066 , 20.941326 , 16.888767 
 26.748581 , 13.813009 , 12.647473 
 15.336088 , 25.117203 , 28.535654 
 24.537985 , 25.976763 , 23.742476 
 24.379879 , 20.087204 , 18.755774 
 21.925085 , 17.418413 , 20.704433 
 24.292084 , 15.918818 , 17.699026 
 19.627853 , 19.481091 , 18.291485 
 18.459538 , 29.018663 , 26.615702 
 12.427738 , 28.962654 , 15.634380 
 25.692883 , 21.776127 , 27.832541 
 26.815493 , 28.487122 , 27.786903 
 20.664671 , 16.198284 , 19.486115 
 18.665709 , 24.613157 , 15.863350 
 29.107731 , 16.188980 , 24.259809 
 17.643675 , 26.507633 , 15.386054 
 13.304304 , 20.062180 , 14.019938 
 21.884161 , 28.011822 , 24.615627 
 29.743149 , 18.218670 , 28.968946 
 14.216559 , 23.492195 , 15.377451 
 29.329330 , 24.585709 , 23.676451 
 13.375477 , 20.124207 , 22.696613 
 12.991288 , 19.469170 , 15.165779 
 27.800192 , 29.199619 , 17.492041 
 29.383512 , 19.571171 , 19.616789 
 28.382816 , 23.602055 , 16.108297 
 26.782679 , 26.786892 , 24.652666 
 20.257874 , 15.613540 , 21.701248 
 26.625750 , 17.594845 , 14.175216 
 14.513186 , 17.543413 , 19.958027 
 23.593887 , 27.282625 , 29.731737 
 24.764742 , 26.918360 , 23.720772 
 16.897919 , 24.082865 , 13.603126 
 22.207451 , 16.279577 , 29.152227 
 25.971418 , 25.294697 , 21.217154 
 16.862135 , 21.212208 , 18.923864 
 15.566035 , 14.279726 , 27.803207 
 13.720492 , 24.050280 , 20.214569 
 14.167322 , 26.829414 , 12.803706 
 24.042278 , 27.221128 , 22.365444 
 26.385998 , 29.489405 , 20.188398 
 23.600283 , 26.407660 , 20.962255 
 21.773169 , 25.177551 , 13.440965 
 22.903906 , 24.681656 , 13.331238 
 24.150961 , 21.637384 , 27.383995 
 23.828205 , 18.899773 , 27.553492 
 29.629118 , 29.314203 , 23.039812 
 23.662804 , 13.696364 , 21.323051 
 13.850127 , 26.696133 , 17.630310 
 29.740440 , 14.789792 , 18.273981 
 14.745135 , 17.711676 , 28.997469 
 15.404699 , 27.968500 , 24.346243 
 19.104645 , 21.231804 , 22.972841 
 18.144533 , 27.886705 , 27.258230 
 19.308468 , 19.537096 , 14.083688 
 14.761486 , 27.533836 , 13.114241 
 23.634409 , 23.887920 , 18.612867 
 21.692631 , 19.151270 , 29.969551 
 22.323112 , 24.538544 , 14.809613 
 18.377392 , 16.204884 , 22.593803 
 29.968559 , 16.331137 , 28.989515 
 18.220070 , 23.215311 , 19.331686 
 18.088572 , 22.396059 , 12.991305 
 26.435619 , 29.500690 , 16.491552 
 17.380865 , 23.105268 , 13.759668 
 19.258924 , 22.988667 , 13.634443 
 25.648781 , 26.983015 , 25.508913 
 26.887537 , 23.669580 , 29.366325 
 24.534374 , 23.825462 , 21.446140 
 23.341938 , 27.648447 , 17.277544 
 24.157282 , 18.699141 , 14.078257 
 21.230814 , 24.454952 , 20.062445 
 19.984045 , 26.971109 , 14.907122 
 18.584009 , 18.728521 , 16.731644 
 19.794533 , 12.368535 , 20.320667 
 19.144806 , 27.899487 , 29.087761 
 18.048201 , 15.850293 , 19.813002 
 19.888636 , 22.903627 , 15.683878 
 29.294905 , 22.629997 , 22.597769 
 20.822378 , 27.417408 , 13.087036 
 22.894136 , 19.838291 , 15.790114 
 14.679229 , 14.081706 , 29.205410 
 29.696383 , 27.816048 , 19.079002 
 29.847172 , 18.412708 , 17.683672 
 17.701344 , 16.205301 , 27.787399 
 14.371376 , 24.044315 , 27.828260 
 23.521358 , 20.513792 , 18.397738 
 17.803339 , 13.336565 , 23.461922 
 14.463879 , 28.746878 , 27.145435 
 29.357298 , 21.043358 , 27.139545 
 25.741846 , 24.180784 , 15.631902 
 22.651310 , 21.841560 , 20.692915 
 19.223442 , 23.088562 , 29.124763 
 21.920355 , 14.895770 , 19.380440 
 21.560032 , 15.031969 , 27.169809 
 15.502206 , 21.810646 , 22.431488 
 28.756306 , 25.952702 , 23.114670 
 26.839895 , 26.051857 , 26.746971 
 13.473291 , 29.701794 , 14.657885 
 13.468351 , 25.417126 , 14.257208 
 24.273603 , 17.384991 , 16.844240 
 26.573278 , 22.950434 , 25.552362 
 22.109350 , 25.907730 , 21.651329 
 26.202103 , 24.001425 , 14.288512 
 29.739073 , 17.731321 , 14.105677 
 22.426722 , 26.379032 , 29.488918 
 27.285500 , 18.581137 , 19.490341 
 20.945320 , 15.199378 , 18.435932 
 14.083841 , 25.964928 , 15.090222 
 16.638374 , 29.031528 , 29.995949 
 26.051191 , 17.431826 , 18.820692 
 12.735080 , 15.104930 , 14.879223 
 14.130048 , 23.399088 , 29.462729 
 17.751362 , 15.450279 , 12.894554 
 13.357676 , 17.514748 , 21.101070 
 26.272007 , 26.623198 , 26.435358 
 12.702642 , 17.486732 , 19.271769 
 15.772302 , 21.565826 , 28.816284 
 12.625383 , 28.333805 , 18.309114 
 24.367147 , 19.820566 , 26.128513 
 22.281961 , 13.109091 , 21.777285 
 17.378321 , 14.154871 , 23.807970 
 18.714331 , 26.021193 , 22.821280 
 14.500849 , 23.074369 , 25.776712 
 19.358929 , 14.277826 , 26.851677 
 21.610163 , 24.320919 , 19.070330 
 23.201248 , 17.391926 , 19.930611 
 26.618576 , 19.796581 , 21.283112 
 17.613470 , 15.101256 , 13.376723 
 26.754507 , 24.537109 , 25.637501 
 29.650257 , 13.777398 , 17.583426 
 14.967285 , 16.197212 , 19.449402 
 29.286831 , 15.298959 , 28.436008 
 24.303585 , 28.237074 , 29.563353 
 29.269016 , 18.001621 , 23.031422 
 25.666040 , 20.526476 , 17.325626 
 14.452440 , 20.538185 , 12.747790 
 12.617660 , 24.588272 , 14.852378 
 14.775485 , 13.016752 , 14.214996 
 28.852589 , 22.153076 , 12.075897 
 22.068813 , 18.896444 , 27.715752 
 20.404188 , 19.068729 , 16.965328 
 26.514565 , 17.487720 , 26.051422 
 19.482733 , 24.362883 , 20.678642 
 24.741966 , 17.768408 , 28.922606 
 12.559234 , 22.582539 , 20.796659 
 20.021978 , 12.789940 , 20.895092 
 26.891567 , 13.949122 , 22.830866 
 27.660563 , 15.899556 , 26.719381 
 12.795950 , 12.315895 , 24.193546 
 25.064760 , 13.872630 , 27.688040 
 22.638292 , 23.627018 , 28.166893 
 27.961710 , 12.400751 , 21.422209 
 18.262083 , 24.051533 , 28.090914 
 28.810970 , 20.543404 , 15.705089 
 21.097897 , 24.033018 , 24.853373 
 25.281961 , 12.423988 , 19.364008 
 21.739595 , 20.656700 , 27.084681 
 27.037083 , 13.783112 , 23.452101 
 21.675783 , 14.915295 , 12.007494 
 14.463538 , 25.314592 , 16.740875 
 14.302313 , 20.941938 , 16.159859 
 15.261147 , 24.815220 , 14.864134 
 26.926460 , 19.466576 , 16.077431 
 21.730129 , 15.513890 , 17.105888 
 12.172127 , 25.243347 , 28.218510 
 23.422174 , 29.138479 , 17.358568 
 27.022089 , 17.887878 , 22.057621 
 21.457230 , 13.420064 , 25.804901 
 17.836565 , 29.085205 , 12.498916 
 24.479856 , 26.296545 , 24.520477 
 23.256996 , 19.218113 , 14.065616 
 16.009613 , 17.148674 , 13.846740 
 12.044991 , 18.758429 , 16.929485 
 19.417170 , 17.536839 , 26.382580 
 22.657616 , 16.285137 , 20.905304 
 15.173550 , 22.437925 , 13.392364 
 22.454107 , 16.165112 , 12.647081 
 23.124628 , 23.559950 , 15.542464 
 26.066437 , 13.443367 , 29.504709 
 13.145123 , 24.422234 , 21.607851 
 15.327511 , 13.324091 , 26.829424 
 26.879543 , 25.078476 , 22.549416 
 20.308033 , 19.046925 , 14.846062 
 21.384684 , 24.005035 , 28.520157 
 26.584743 , 26.411833 , 13.914618 
 22.421701 , 23.535192 , 16.384991 
 15.340067 , 26.352829 , 15.468204 
 25.468859 , 18.719728 , 23.173374 
 23.566767 , 16.810474 , 13.920462 
 19.393623 , 19.535337 , 21.175976 
 29.018328 , 12.191351 , 14.697531 
 16.634018 , 19.389574 , 13.735581 
 28.120390 , 19.462717 , 23.698240 
 27.636278 , 29.889013 , 25.085800 
 12.485039 , 18.696772 , 26.011440 
 16.220098 , 16.592018 , 27.621689 
 27.481052 , 12.162831 , 13.150097 
 22.476543 , 20.242680 , 25.960030 
 14.130644 , 20.739891 , 17.141010 
 26.589701 , 20.769224 , 12.709866 
 15.524933 , 28.525991 , 20.355434 
 25.796284 , 21.082323 , 21.327179 
 17.805445 , 17.892756 , 25.348585 
 17.427763 , 16.521591 , 19.375858 
 29.854202 , 15.436055 , 20.106045 
 27.131048 , 27.715063 , 23.415751 
 18.446987 , 29.567759 , 12.360362 
 22.340723 , 24.579090 , 26.079041 
 13.200411 , 18.273932 , 24.603359 
 28.046926 , 29.906097 , 22.763884 
 12.135696 , 13.265528 , 18.487696 
 16.924463 , 26.175505 , 20.413183 
 14.399024 , 19.939056 , 28.760786 
 13.210808 , 23.548199 , 23.883999 
 29.530090 , 15.407663 , 22.242128 
 29.160210 , 16.192337 , 18.120735 
 19.839031 , 26.606836 , 21.407089 
 26.592180 , 25.223234 , 12.904577 
 14.209988 , 26.668989 , 17.363327 
 18.801979 , 17.760189 , 14.283061 
 20.499762 , 23.989105 , 16.659817 
 24.780455 , 29.755699 , 26.154037 
 26.197159 , 25.760298 , 16.307514 
 19.088762 , 24.897335 , 24.247440 
 26.053617 , 17.753376 , 22.175018 
 23.198803 , 15.966532 , 13.848342 
 14.440886 , 20.685547 , 18.494501 
 26.042065 , 25.404789 , 22.554281 
 28.472795 , 14.977749 , 15.215077 
 27.998407 , 21.312866 , 14.719001 
 19.710794 , 17.186663 , 13.278639 
 26.034674 , 15.267457 , 23.567535 
 24.364088 , 29.259703 , 12.568469 
 17.021309 , 12.217757 , 13.553659 
 20.150398 , 14.124445 , 28.898251 
 25.389406 , 18.597511 , 29.036680 
 13.327971 , 13.552332 , 12.010634 
 15.198756 , 16.274975 , 29.070246 
 20.055426 , 12.487426 , 15.189250 
 22.423325 , 23.625341 , 17.556078 
 26.975428 , 29.017052 , 14.565210 
 21.413700 , 16.350687 , 18.094412 
 29.105690 , 23.331125 , 25.846924 
 24.692024 , 12.232203 , 24.648914 
 13.823567 , 26.162151 , 13.690200 
 23.764906 , 22.114500 , 20.817146 
 14.909646 , 12.659693 , 23.595318 
 12.249159 , 26.483259 , 15.757469 
 28.960684 , 14.166145 , 25.139811 
 29.763939 , 13.083818 , 12.123937 
 12.901607 , 23.069321 , 18.042332 
 25.687141 , 15.848994 , 12.301413 
 15.509201 , 24.597984 , 26.893620 
 18.893330 , 26.396076 , 29.761940 
 12.329121 , 24.516214 , 28.759769 
 12.016943 , 27.906687 , 26.380291 
 12.134282 , 12.742600 , 16.838835 
 26.662804 , 27.868345 , 14.987386 
 25.453917 , 22.064880 , 15.598823 
 24.011333 , 12.716774 , 23.397242 
 28.847717 , 20.033123 , 19.745945 
 28.504868 , 23.777454 , 23.564501 
 28.704683 , 26.572117 , 26.556498 
 21.312618 , 14.154434 , 14.600168 
 25.100843 , 21.536509 , 26.098181 
 24.919071 , 28.274691 , 14.131768 
 25.194448 , 13.955742 , 19.512175 
 18.041941 , 26.193289 , 21.090065 
 18.054979 , 25.372988 , 29.985708 
 20.764574 , 19.711754 , 13.674662 
 28.704977 , 18.621155 , 12.468637 
 18.962675 , 25.689013 , 12.401530 
 14.217218 , 16.699944 , 25.281858 
 18.520391 , 27.041422 , 26.132879 
 21.351583 , 14.099432 , 25.793356 
 20.081865 , 24.621109 , 22.775625 
 27.564100 , 23.054407 , 20.151550 
 19.576586 , 18.863382 , 13.491745 
 24.719234 , 28.676224 , 13.157336 
 19.308096 , 19.023932 , 18.373659 
 12.173627 , 20.242723 , 19.099716 
 26.307400 , 20.129019 , 16.080782 
 15.608820 , 18.625914 , 15.692296 
 21.097136 , 26.586353 , 12.704652 
 15.887510 , 29.507948 , 21.937420 
 19.817755 , 25.096056 , 18.081451 
 13.061830 , 27.899084 , 28.686855 
 27.162296 , 12.010988 , 20.737473 
 16.344494 , 21.452356 , 18.751120 
 16.584885 , 24.645355 , 18.792095 
 20.763226 , 17.739431 , 27.225880 
 23.706676 , 13.578104 , 16.024954 
 14.858652 , 22.985176 , 12.807803 
 13.728436 , 14.116629 , 12.971609 
 21.588436 , 21.991919 , 16.630239 
 27.077574 , 19.349184 , 16.486242 
 14.586817 , 26.028431 , 14.949172 
 25.956678 , 23.611753 , 29.604113 
 17.288450 , 24.423479 , 17.968758 
 23.360098 , 29.581224 , 17.194656 
 12.473553 , 19.207754 , 29.510984 
 16.893229 , 21.063955 , 23.395954 
 17.333572 , 23.442684 , 28.211151 
 17.184570 , 28.511181 , 23.055325 
 26.931612 , 28.364697 , 26.980186 
 22.320633 , 20.398823 , 17.992489 
 20.498108 , 13.382530 , 27.052223 
 24.064251 , 20.494131 , 27.769545 
 13.461501 , 21.001814 , 13.237746 
 20.727598 , 29.170794 , 20.988331 
 25.860760 , 15.955235 , 22.607452 
 13.357029 , 19.156868 , 17.966892 
 18.052149 , 22.036350 , 25.058397 
 26.648470 , 26.842751 , 21.590662 
 20.761518 , 18.044703 , 17.892731 
 14.543346 , 15.561998 , 21.997707 
 21.117695 , 12.971174 , 29.190926 
 24.236301 , 19.030371 , 23.531527 
 18.879156 , 25.888479 , 23.225012 
 23.442566 , 18.144735 , 16.961100 
 20.105101 , 16.367336 , 19.940735 
 24.892111 , 29.286674 , 29.523361 
 24.598148 , 15.360586 , 26.223682 
 28.305321 , 19.125555 , 17.811859 
 28.259516 , 14.850984 , 21.904621 
 29.889261 , 15.182384 , 26.398783 
 19.612009 , 22.781713 , 12.418261 
 18.402060 , 15.931747 , 17.228273 
 27.015747 , 12.205976 , 27.393990 
 21.584146 , 25.141901 , 16.192932 
 13.098286 , 17.585890 , 20.435841 
 27.758602 , 28.478941 , 28.365774 
 14.142638 , 22.535749 , 27.600508 
 20.822607 , 21.758497 , 14.192480 
 21.267567 , 29.789749 , 16.669222 
 18.646317 , 14.377167 , 14.156132 
 19.809679 , 16.911375 , 19.863348 
 27.023466 , 16.975315 , 18.800434 
 24.136566 , 21.429152 , 27.708727 
 20.183752 , 20.938114 , 26.404329 
 17.215763 , 13.881530 , 27.779053 
 12.013358 , 27.998108 , 14.031569 
 13.447786 , 27.508469 , 15.835224 
 17.127493 , 21.562611 , 18.020439 
 13.653194 , 26.759964 , 28.168854 
 15.476660 , 16.608355 , 12.992131 
 13.898967 , 14.040979 , 29.515862 
 13.309723 , 13.487404 , 28.830397 
 13.616027 , 24.430634 , 19.879875 
 14.079117 , 16.768841 , 20.363897 
 21.317440 , 14.743544 , 18.199165 
 27.217775 , 23.392176 , 27.164984 
 13.620095 , 19.620441 , 24.206640 
 24.061695 , 24.295132 , 16.833118 
 25.857761 , 17.955896 , 26.091940 
 29.226604 , 16.600830 , 16.902035 
 14.232155 , 18.498545 , 26.623724 
 14.535504 , 18.819225 , 26.978720 
 25.695827 , 29.804192 , 19.379061 
 26.967087 , 27.245173 , 12.049253 
 28.009367 , 17.537794 , 14.256565 
 22.835016 , 24.537329 , 21.695652 
 24.409578 , 21.844248 , 12.712630 
 12.298501 , 19.951565 , 20.194275 
 15.834742 , 20.551447 , 23.134237 
 18.196068 , 13.822046 , 15.855186 
 15.190369 , 29.191263 , 21.383167 
 25.154030 , 26.878248 , 28.411463 
 24.243773 , 12.772145 , 21.851532 
 27.757986 , 19.330931 , 21.733953 
 26.390882 , 20.749769 , 25.666740 
 18.553917 , 20.957630 , 28.201740 
 19.870268 , 23.982990 , 29.415575 
 15.438561 , 18.957247 , 12.142714 
 17.806168 , 13.412219 , 19.726645 
 25.741573 , 18.428549 , 28.220591 
 16.454487 , 26.554712 , 26.664692 
 19.713428 , 24.946188 , 25.974688 
 23.602962 , 13.249725 , 23.225336 
 27.059385 , 25.833101 , 21.744688 
 25.702824 , 13.359572 , 28.401413 
 29.675802 , 23.412338 , 16.195427 
 27.931671 , 16.148710 , 23.506298 
 29.613838 , 19.987038 , 16.157028 
 20.947317 , 24.828793 , 21.396526 
 23.136242 , 13.019706 , 28.568424 
 29.666935 , 21.532587 , 29.736197 
 20.383842 , 28.240088 , 17.295321 
 29.619120 , 15.983530 , 26.647467 
 22.316753 , 16.526339 , 12.971656 
 29.519218 , 20.259756 , 19.766815 
 23.570425 , 16.115683 , 26.087982 
 18.976128 , 24.882324 , 20.693876 
 15.438695 , 18.720985 , 24.668621 
 19.527126 , 29.142185 , 18.908392 
 20.827284 , 14.555852 , 21.814816 
 23.297014 , 27.653397 , 29.646244 
 28.459080 , 19.542839 , 13.053274 
 28.177216 , 15.156227 , 15.169096 
 20.439154 , 17.356030 , 20.063013 
 22.232424 , 12.776575 , 28.080711 
 20.714334 , 28.768553 , 15.700668 
 12.721693 , 28.272654 , 23.489199 
 23.579962 , 18.170656 , 14.647407 
 21.305283 , 24.797647 , 12.581923 
 16.827787 , 15.551180 , 26.486935 
 27.452574 , 14.179421 , 18.427490 
 23.147192 , 25.961557 , 27.380363 
 15.499195 , 20.808388 , 19.208538 
 14.005013 , 22.198530 , 28.810812 
 15.205640 , 27.325146 , 13.181586 
 26.532825 , 16.718040 , 18.399654 
 22.142384 , 25.495823 , 28.619204 
 15.246564 , 15.435665 , 15.155447 
 19.098549 , 26.621737 , 15.352454 
 14.847262 , 13.708951 , 23.666206 
 18.464258 , 20.808609 , 29.202976 
 15.981482 , 26.655432 , 13.134853 
 14.561583 , 20.846659 , 24.098431 
 16.475515 , 27.365742 , 26.303009 
 12.711774 , 16.839809 , 28.586090 
 24.779345 , 22.407841 , 28.998613 
 19.365435 , 26.752974 , 17.058292 
 23.318588 , 20.268253 , 26.599590 
 16.402096 , 18.954720 , 26.692863 
 25.682064 , 16.476919 , 25.143539 
 23.044973 , 28.110504 , 29.864046 
 15.762628 , 28.558767 , 20.068407 
 15.380847 , 25.505707 , 16.999466 
 26.124027 , 12.368719 , 21.218950 
 29.543434 , 22.883989 , 20.052109 
 16.288643 , 25.697094 , 20.758018 
 26.685234 , 28.379414 , 25.331938 
 24.176130 , 26.134277 , 24.292809 
 14.463184 , 16.754049 , 22.618824 
 15.419217 , 22.924562 , 14.255577 
 18.791143 , 24.807617 , 27.633709 
 15.314475 , 12.178535 , 15.698959 
 12.216551 , 21.366060 , 24.365030 
 14.390965 , 17.897568 , 29.463291 
 28.646544 , 21.935608 , 24.182976 
 15.529998 , 14.415770 , 26.274406 
 18.826145 , 17.363474 , 16.741312 
 16.503696 , 18.135580 , 19.611317 
 17.953354 , 21.089909 , 21.018112 
 18.955912 , 22.758785 , 25.867640 
 26.843102 , 12.506609 , 25.360338 
 29.043301 , 28.772690 , 27.814760 
 22.914320 , 24.105749 , 12.526917 
 26.457523 , 21.241184 , 24.412611 
 25.221846 , 21.301052 , 14.689405 
 28.589943 , 20.772827 , 12.297159 
 24.545815 , 15.087318 , 18.682875 
 23.623085 , 25.311209 , 29.688641 
 14.150054 , 13.261064 , 25.565979 
 14.504275 , 20.265551 , 12.421863 
 21.512802 , 12.355991 , 27.328268 
 19.800566 , 18.656286 , 17.010509 
 29.455587 , 16.338148 , 20.946035 
 18.937138 , 24.571453 , 28.529928 
 29.139393 , 16.609989 , 13.352270 
 23.669321 , 23.707628 , 27.608679 
 12.308767 , 29.051788 , 17.860058 
 26.676014 , 18.769533 , 14.967496 
 20.393158 , 13.061783 , 29.501196 
 16.739223 , 14.736078 , 22.482676 
 12.780701 , 20.858397 , 23.881758 
 15.650173 , 26.677298 , 25.927876 
 13.679453 , 16.649149 , 25.699566 
 14.841313 , 18.863388 , 13.217510 
 17.311211 , 13.983463 , 15.155902 
 28.343880 , 14.007192 , 14.102278 
 21.462013 , 23.463305 , 16.204233 
 19.172398 , 28.427958 , 21.582325 
 21.469366 , 15.728359 , 25.505522 
 17.340111 , 27.383450 , 19.496176 
 13.174934 , 15.752482 , 24.665249 
 25.308668 , 23.003647 , 29.770046 
 12.890994 , 21.082850 , 16.248999 
 16.169411 , 22.004736 , 28.124903 
 25.225122 , 15.393712 , 17.685036 
 25.927582 , 22.131334 , 16.029289 
 16.559597 , 29.407024 , 24.559246 
 20.218151 , 21.304207 , 21.791975 
 17.280310 , 18.313061 , 23.768761 
 17.202297 , 26.927345 , 29.106670 
 27.717388 , 26.574783 , 29.743687 
 24.096380 , 26.712618 , 13.514657 
 13.156436 , 14.724508 , 19.414865 
 26.801115 , 26.093208 , 21.261892 
 12.699078 , 12.875990 , 26.414568 
 13.683143 , 21.033485 , 18.706387 
 24.510092 , 15.894822 , 23.709288 
 15.798237 , 17.048471 , 23.503769 
 13.088907 , 20.904415 , 16.121798 
 26.513105 , 12.610089 , 22.931870 
 20.049589 , 13.836993 , 18.303093 
 29.544996 , 19.123665 , 25.425262 
 14.069555 , 12.657895 , 28.340584 
 13.757488 , 15.667232 , 13.054143 
 14.784969 , 15.169973 , 27.552151 
 13.616506 , 16.230072 , 12.910178 
 13.015701 , 28.728664 , 25.006781 
 29.729551 , 17.663174 , 18.289206 
 18.485849 , 12.634787 , 15.844392 
 20.241880 , 19.696907 , 18.570826 
 25.068020 , 15.789645 , 28.496555 
 27.732077 , 15.889055 , 24.622137 
 15.796721 , 13.101925 , 20.613495 
 20.676634 , 16.085419 , 12.054011 
 18.376274 , 18.297493 , 12.678423 
 19.187136 , 12.029572 , 28.567478 
 25.644588 , 14.556570 , 14.850980 
 15.629014 , 27.299145 , 14.392076 
 23.204782 , 23.241627 , 20.563702 
 25.833426 , 22.747898 , 25.810921 
 28.580408 , 12.109230 , 25.954418 
 12.340850 , 27.257874 , 27.093353 
 21.637777 , 28.238394 , 14.046804 
 24.885052 , 26.706045 , 12.921069 
 16.525211 , 21.422840 , 15.033417 
 28.116592 , 12.428744 , 18.512625 
 20.392483 , 26.215166 , 17.051598 
 16.981752 , 16.960917 , 18.068541 
 24.153982 , 13.281651 , 22.543192 
 18.971565 , 21.102097 , 26.324341 
 16.368738 , 18.383562 , 12.777740 
 22.480007 , 23.014456 , 21.163454 
 12.705609 , 16.840752 , 22.354111 
 28.224340 , 14.664186 , 27.697613 
 16.748375 , 24.994616 , 12.336919 
 28.396969 , 16.942299 , 20.741762 
 16.625601 , 20.778698 , 17.626610 
 13.466338 , 14.365939 , 26.686493 
 21.584681 , 17.543858 , 13.509748 
 25.256580 , 29.714569 , 13.328182 
 26.654387 , 23.440977 , 13.793403 
 22.184019 , 16.542749 , 20.649616 
 19.282934 , 12.678427 , 19.513218 
 17.304401 , 14.526190 , 25.029871 
 24.776838 , 29.033173 , 23.018053 
 21.537615 , 27.575123 , 12.327870 
 21.167341 , 19.358849 , 12.702046 
 19.108315 , 28.805079 , 12.769352 
 25.873640 , 18.592646 , 18.997437 
 13.006642 , 18.459888 , 24.181980 
 28.192682 , 27.236753 , 27.824816 
 26.992634 , 14.069255 , 16.221167 
 18.151461 , 22.170364 , 16.531960 
 28.933876 , 24.224073 , 29.086058 
 29.107586 , 12.847722 , 17.341902 
 18.983463 , 19.755901 , 12.334030 
 13.910283 , 26.983536 , 25.062248 
 27.330723 , 23.065397 , 25.126799 
 19.661234 , 27.256784 , 26.958979 
 12.061948 , 24.934620 , 19.400986 
 18.129417 , 22.463976 , 28.813889 
 27.627838 , 20.231768 , 13.461267 
 14.251206 , 21.850071 , 12.031193 
 15.420018 , 13.024839 , 13.202996 
 18.423876 , 17.006552 , 25.984787 
 18.741930 , 18.421152 , 29.994850 
 22.939623 , 12.945919 , 26.666594 
 22.052851 , 27.551924 , 20.192310 
 19.890720 , 22.070662 , 16.284031 
 24.638529 , 29.113400 , 17.095940 
 12.460017 , 19.119579 , 15.599815 
 15.375363 , 18.418200 , 16.208397 
 27.858967 , 16.841381 , 19.289095 
 18.989885 , 16.618343 , 22.239698 
 12.741703 , 17.959661 , 14.182538 
 13.211018 , 13.297268 , 26.068123 
 22.577274 , 26.724270 , 22.934885 
 18.984482 , 21.731718 , 14.631823 
 19.691599 , 13.876544 , 24.632288 
 19.266827 , 12.259650 , 25.740797 
 26.524206 , 27.383553 , 17.510815 
 23.655880 , 25.448206 , 20.279760 
 19.743801 , 20.193655 , 27.730694 
 29.138096 , 17.425125 , 13.577975 
 21.959162 , 28.857956 , 19.037315 
 21.510265 , 15.113010 , 21.709270 
 28.105942 , 18.772367 , 29.265623 
 16.122786 , 15.904716 , 23.554398 
 29.253029 , 13.428223 , 27.124781 
 15.994785 , 21.798180 , 21.277250 
 20.473473 , 28.375153 , 27.896160 
 20.600403 , 18.719879 , 16.975256 
 21.727242 , 28.971048 , 12.102276 
 23.747215 , 15.559099 , 22.446198 
 29.978386 , 26.817656 , 27.924606 
 19.616102 , 15.363127 , 26.798656 
 20.068811 , 17.372448 , 29.869066 
 18.082397 , 26.782288 , 24.822926 
 28.230360 , 25.232342 , 12.347000 
 19.020582 , 28.884352 , 19.897161 
 27.596661 , 28.678661 , 27.630547 
 29.205872 , 15.863110 , 26.090683 
 23.105375 , 26.464537 , 15.669441 
 12.914250 , 19.365112 , 15.085065 
 24.217781 , 28.668787 , 25.100250 
 24.213093 , 29.988213 , 16.038429 
 21.043037 , 26.301182 , 19.474728 
 25.035606 , 27.688953 , 26.047968 
 17.109428 , 23.377144 , 18.432224 
 20.626205 , 22.642031 , 14.954384 
 23.978388 , 27.367695 , 13.520727 
 16.126476 , 21.842878 , 14.595060 
